"drawNumber","drawDate","nextDrawDate","ball1","ball2","ball3","ball4","ball5","div1Winners","div1Payout","div2Winners","div2Payout","div3Winners","div3Payout","div4Winners","div4Payout","totalPrizePool","totalSales","estimatedJackpot","guaranteedJackpot","numWinners","millionairs"
1767,2024-01-14,2024-01-15,33,35,27,10,19,3,117417.7,282,287.8,8593,18.9,79711,4.9,986404.3,1978950,450000,0,88589,3
1768,2024-01-15,2024-01-16,33,27,5,25,34,3,156865.5,273,397.1,10193,21.3,102339,5.1,1318044.6,2643801,0,550000,112808,3
1769,2024-01-16,2024-01-17,28,34,7,25,9,3,186215.6,394,326.6,12684,20.3,125661,5,1573117.4,3138465,530000,0,138742,3
1770,2024-01-17,2024-01-18,20,3,33,24,17,4,122896,475,238.4,12265,18.4,110816,5,1384580,2761707,550000,0,123560,4
1771,2024-01-18,2024-01-19,31,12,15,29,22,4,123386.8,433,262.5,12210,18.6,109293,5,1380780.7,2772738,550000,0,121940,4
1772,2024-01-19,2024-01-20,32,9,10,35,21,4,147028.4,397,341.2,12869,21.1,130003,5.1,1658121.2,3304008,0,5e+05,143273,4
1773,2024-01-20,2024-01-21,14,5,30,6,33,2,250000,305,358.2,10083,21.7,104835,5,1352227.1,2664858,3e+05,0,115225,2
1774,2024-01-21,2024-01-22,19,22,18,4,1,0,0,280,1476.5,7929,19.5,78068,4.8,942761.9,1887759,480000,0,86277,0
1775,2024-01-22,2024-01-23,34,31,18,2,9,2,215356.6,301,329.6,9416,21.1,94283,5.1,1209443.7,2419737,0,5e+05,104002,2
1776,2024-01-23,2024-01-24,23,22,25,15,36,1,519216.2,322,371.5,11831,20.2,115253,5.1,1465615.7,2916945,5e+05,0,127407,1
1777,2024-01-24,2024-01-25,26,9,22,11,27,1,470772.3,401,270.4,11286,19.2,107801,4.9,1324118.8,2644788,0,6e+05,119489,1
1778,2024-01-25,2024-01-26,3,11,1,32,12,3,2e+05,382,336.8,12947,19.9,126652,4.9,1606897.7,3138453,0,750000,139984,3
1779,2024-01-26,2024-01-27,10,33,17,21,2,8,93750,649,264.9,17636,19.5,168088,5,2106262.1,4193697,550000,0,186381,8
1780,2024-01-27,2024-01-28,14,10,27,29,32,2,284715.5,377,348,12610,20.8,122224,5.1,1586257.4,3199050,3e+05,0,135213,2
1781,2024-01-28,2024-01-29,14,34,15,35,9,2,201537.4,291,319,8615,21.5,89631,5.1,1138244.4,2264466,480000,0,98539,2
1782,2024-01-29,2024-01-30,11,22,10,8,23,1,514232.4,440,269.2,12198,19.4,119976,4.8,1445206.4,2888946,0,550000,132615,1
1783,2024-01-30,2024-01-31,3,30,29,10,16,3,200256.1,438,316,13434,20.6,132816,5,1679996.7,3375102,5e+05,0,146691,3
1784,2024-01-31,2024-02-01,12,4,29,10,9,2,294120.2,484,279.9,13904,19.5,135223,4.9,1657432.7,3304722,0,550000,149613,2
1785,2024-02-01,2024-02-02,28,10,35,18,34,3,204132.9,431,327.3,13522,20.9,133198,5.1,1715384.6,3440442,0,750000,147154,3
1786,2024-02-02,2024-02-03,11,13,20,33,16,2,381279.7,598,293.7,18065,19.4,174260,4.9,2142527,4284042,550000,0,192925,2
1787,2024-02-03,2024-02-04,36,8,33,22,5,10,58696.4,462,292.7,14004,19.4,134938,4.9,1655065.2,3297549,3e+05,0,149414,10
1788,2024-02-04,2024-02-05,1,18,23,11,2,1,410744,298,317.4,9883,19.1,93530,4.9,1152391.5,2307552,5e+05,0,103712,1
1789,2024-02-05,2024-02-06,12,3,14,28,10,4,134802.7,429,289.5,12918,19.2,123659,4.9,1517361,3029274,0,550000,137010,4
1790,2024-02-06,2024-02-07,16,32,33,21,8,3,201004,460,302,13316,20.9,132050,5.1,1693691.4,3387708,550000,0,145829,3
1791,2024-02-07,2024-02-08,19,11,10,32,7,1,544895.8,448,280.1,13659,18.4,129178,4.7,1528842.8,3061212,6e+05,0,143286,1
1792,2024-02-08,2024-02-09,27,33,16,2,24,4,140869.3,421,308.3,12333,21,122959,5.1,1579355.4,3165603,0,650000,135717,4
1793,2024-02-09,2024-02-10,34,36,24,10,29,3,216666.7,437,331.2,14060,20.6,139007,5.1,1793306.2,3529926,550000,0,153507,3
1794,2024-02-10,2024-02-11,29,16,24,7,12,6,83563.2,372,310.4,11858,19.5,111912,5,1407639,2816739,3e+05,0,124148,6
1795,2024-02-11,2024-02-12,14,17,9,13,10,2,176935.9,259,314.8,8533,19,82372,4.8,992917.6,1988043,5e+05,0,91166,2
1796,2024-02-12,2024-02-13,14,30,27,3,34,1,465251.3,289,370.8,9819,21.9,99664,5.2,1305701.4,2613771,550000,0,109773,1
1797,2024-02-13,2024-02-14,7,8,26,16,30,2,257262.5,355,333.8,11185,21.2,113047,5.1,1446685.7,2890590,5e+05,0,124589,2
1798,2024-02-14,2024-02-15,36,4,29,1,10,1,457744.3,319,330.6,10625,19.8,103359,4.9,1280039.8,2571597,480000,0,114304,1
1799,2024-02-15,2024-02-16,10,2,16,34,19,2,249304.9,385,298.3,11661,19.7,112757,5,1406962,2801178,550000,0,124805,2
1800,2024-02-16,2024-02-17,14,18,32,1,20,0,0,368,1943,12730,21,126989,5.1,1629997.9,3264996,450000,0,140087,0
1801,2024-02-17,2024-02-18,25,8,28,15,10,1,466883.7,337,319.1,11010,19.6,104885,5,1314641.4,2622942,3e+05,0,116233,1
1802,2024-02-18,2024-02-19,16,17,33,6,5,1,329686.8,228,333.1,7751,19.6,76676,4.8,925598,1852173,450000,0,84656,1
1803,2024-02-19,2024-02-20,1,27,2,26,5,1,426501,266,369.3,9759,20.1,91722,5.2,1197845.1,2396073,480000,0,101748,1
1804,2024-02-20,2024-02-21,30,32,22,7,13,3,163047.6,346,325.6,11019,20.5,108137,5,1368374.9,2747994,450000,0,119505,3
1805,2024-02-21,2024-02-22,36,35,1,9,16,2,213166.2,332,295.8,9777,20,95524,5,1197698,2395125,480000,0,105635,2
1806,2024-02-22,2024-02-23,29,15,5,13,16,2,223318.2,318,323.5,10022,20.6,98099,5.1,1256267.5,2509194,0,750000,108441,2
1807,2024-02-23,2024-02-24,26,19,33,4,25,5,150000,489,305.5,14854,20.1,143967,5.1,1932186.6,3643632,480000,0,159315,5
1808,2024-02-24,2024-02-25,1,15,2,11,20,1,526786.2,414,293.1,12637,19.2,120770,4.8,1470456,2959473,3e+05,0,133822,1
1809,2024-02-25,2024-02-26,26,21,15,28,27,0,0,264,1751.1,7954,21.7,79974,5.3,1058754.4,2110869,480000,0,88192,0
1810,2024-02-26,2024-02-27,4,36,32,3,9,0,0,339,1811,11349,20.3,114847,4.8,1395579.3,2803338,580000,0,126535,0
1811,2024-02-27,2024-02-28,20,27,36,33,11,3,200644.8,428,323.9,14386,19.3,135857,5,1697498.4,3381654,550000,0,150674,3
1812,2024-02-28,2024-02-29,29,4,17,27,26,3,175390.2,353,343.4,11570,20.9,114519,5.1,1473250.7,2956014,0,850000,126445,3
1813,2024-02-29,2024-03-01,16,7,21,14,28,2,425000,1049,165.4,18255,19,167739,5,2209044.6,4232460,0,750000,187045,2
1814,2024-03-01,2024-03-02,20,22,29,24,31,3,251058.7,556,312,16898,20.6,164851,5.1,2115487,4231326,580000,0,182308,3
1815,2024-03-02,2024-03-03,15,9,36,6,16,2,285290.5,478,275,13982,18.7,129368,5,1610334.4,3205512,3e+05,0,143830,2
1816,2024-03-03,2024-03-04,15,6,7,34,24,0,0,299,1660.4,8771,21.3,89050,5.1,1137436.9,2266959,550000,0,98120,0
1817,2024-03-04,2024-03-05,18,9,27,12,6,7,74479.5,514,233.6,13803,17.4,119629,4.8,1455818.3,2928969,6e+05,0,133953,7
1818,2024-03-05,2024-03-06,4,6,3,8,23,6,109072.9,529,285,16603,18.1,152135,4.8,1835964.7,3676614,580000,0,169273,6
1819,2024-03-06,2024-03-07,9,12,28,30,4,1,578893.3,446,299,13565,19.7,129214,5.1,1638469.2,3252210,6e+05,0,143226,1
1820,2024-03-07,2024-03-08,28,22,3,13,12,3,195635,491,275.3,13532,20,131994,4.9,1639487.9,3297219,0,750000,146020,3
1821,2024-03-08,2024-03-09,10,15,11,21,12,3,250000,513,313,16472,19.5,160152,4.9,2016517.8,3916890,550000,0,177140,3
1822,2024-03-09,2024-03-10,16,11,20,29,18,1,528419.7,420,289.9,12586,19.3,118417,5,1485172.5,2968650,3e+05,0,131424,1
1823,2024-03-10,2024-03-11,6,7,12,29,18,0,0,299,1512.7,8942,19,84511,4.8,1027848.1,2065428,460000,0,93752,0
1824,2024-03-11,2024-03-12,9,4,16,12,21,3,159837.4,526,210,12561,17.6,111910,4.8,1348213.8,2693889,0,1e+06,125000,3
1825,2024-03-12,2024-03-13,3,36,34,28,27,2,5e+05,454,347.7,14926,21.1,150822,5.1,2241986.6,3849831,0,1e+06,166204,2
1826,2024-03-13,2024-03-14,4,29,8,15,13,1,1e+06,444,304.6,13454,20.1,132626,4.9,2055535.2,3298821,0,1e+06,146525,1
1827,2024-03-14,2024-03-15,11,35,24,32,27,2,5e+05,459,303.7,13247,21.1,130849,5.2,2099324.8,3399504,0,1e+06,144557,2
1828,2024-03-15,2024-03-16,23,8,34,4,24,3,333333.3,591,294.3,17584,19.8,166873,5.1,2373146.7,4242804,0,1e+06,185051,3
1829,2024-03-16,2024-03-17,25,13,3,15,28,4,250000,458,306.2,13894,20.1,136138,5,2100199,3420378,3e+05,0,150494,4
1830,2024-03-17,2024-03-18,19,26,28,4,5,2,191172.5,267,329.8,8560,20.6,86429,4.9,1070239.7,2148006,450000,0,95258,2
1831,2024-03-18,2024-03-19,5,4,9,27,35,5,95506.1,383,287.2,11212,19.7,110905,4.8,1340748.5,2682756,550000,0,122505,5
1832,2024-03-19,2024-03-20,19,16,24,9,18,4,141179.2,431,301.8,13968,18.6,130932,4.8,1583071,3172566,5e+05,0,145335,4
1833,2024-03-20,2024-03-21,34,19,18,25,10,1,511321.1,404,291.5,11608,20.3,114298,5,1436219.5,2872590,450000,0,126311,1
1834,2024-03-21,2024-03-22,17,30,8,22,21,1,456170,360,291.9,10507,20,102063,5,1281709,2562753,0,750000,112931,1
1835,2024-03-22,2024-03-23,6,7,30,9,16,1,750000,484,291.5,14695,19.2,140832,4.9,1863306.8,3440475,480000,0,156012,1
1836,2024-03-23,2024-03-24,8,7,31,20,24,3,171077.9,363,325.6,11634,20.3,115435,4.9,1433228.2,2883336,3e+05,0,127435,3
1837,2024-03-24,2024-03-25,7,35,9,27,10,1,372774.3,295,291.1,9348,18.4,86865,4.9,1056290.5,2094237,460000,0,96509,1
1838,2024-03-25,2024-03-26,4,15,33,8,35,3,171864,346,343.2,11729,20.2,115905,4.9,1439199.5,2896584,6e+05,0,127983,3
1839,2024-03-26,2024-03-27,2,4,18,5,11,2,327923.8,574,263.2,18318,16.5,154603,4.8,1851265.8,3684537,550000,0,173497,2
1840,2024-03-27,2024-03-28,1,8,10,3,28,2,294411.8,569,238.4,15271,17.8,139469,4.7,1651801.3,3307998,0,650000,155311,2
1841,2024-03-28,2024-03-29,23,2,22,30,19,2,326637.4,457,329.2,14368,20.9,141989,5.1,1828154.3,3670083,0,750000,156816,2
1842,2024-03-29,2024-03-30,13,27,11,23,2,2,375000,478,300,14469,19.8,139863,5,1879201.2,3497124,0,6e+05,154812,2
1843,2024-03-30,2024-03-31,35,6,13,14,1,0,0,360,2017.5,11898,21.3,119112,5.2,1599109.8,3080883,3e+05,0,131370,0
1844,2024-03-31,2024-04-01,6,4,5,9,11,5,81280.9,428,218.7,11661,16,100236,4.5,1137646.1,2283171,4e+05,0,112330,5
1845,2024-04-01,2024-04-02,31,18,23,5,11,2,228237.2,385,273.1,10526,20,102078,5,1282527.9,2564463,6e+05,0,112991,2
1846,2024-04-02,2024-04-03,24,31,36,33,14,4,153458,417,339.1,13676,20.7,131889,5.2,1724152.7,3448494,550000,0,145986,4
1847,2024-04-03,2024-04-04,22,8,27,2,36,5,120182.4,410,337.6,13797,20.1,134177,5,1687532.7,3375912,580000,0,148389,5
1848,2024-04-04,2024-04-05,8,21,29,26,1,1,616057.9,459,309.1,13118,21.6,132484,5.2,1730200.4,3460998,650000,0,146062,1
1849,2024-04-05,2024-04-06,35,10,2,11,33,3,244326,519,325.3,16293,20.7,164953,5,2063838.8,4117854,580000,0,181768,3
1850,2024-04-06,2024-04-07,35,4,33,30,17,0,0,360,1932.5,12384,21.1,121734,5.1,1577845.8,3176622,3e+05,0,134478,0
1851,2024-04-07,2024-04-08,23,7,4,14,2,2,204232.8,385,244.4,10458,17.9,96417,4.8,1152559.4,2294751,480000,0,107262,2
1852,2024-04-08,2024-04-09,8,11,28,31,14,1,512869.2,329,359,11590,20.4,114602,5,1440426.2,2881287,550000,0,126522,1
1853,2024-04-09,2024-04-10,2,28,8,31,26,1,587421.9,400,338.3,12729,21.3,124536,5.3,1653910.4,3300123,520000,0,137666,1
1854,2024-04-10,2024-04-11,6,35,21,27,10,2,266441.7,373,329,12019,20.4,119290,5,1497238,2993727,550000,0,131684,2
1855,2024-04-11,2024-04-12,2,34,26,9,5,3,181210.4,518,241.8,12731,19.7,122199,4.9,1518459.4,3054108,580000,0,135451,3
1856,2024-04-12,2024-04-13,34,19,9,31,11,5,121524.8,425,329.3,13826,20.2,138963,4.9,1707780.4,3413619,5e+05,0,153219,5
1857,2024-04-13,2024-04-14,8,13,23,31,6,0,0,382,1606,11765,19.5,110869,5.1,1408341.4,2801415,3e+05,0,123016,0
1858,2024-04-14,2024-04-15,31,26,2,34,7,1,359013,261,316.9,7735,21.5,77099,5.1,1001231.3,2016927,460000,0,85096,1
1859,2024-04-15,2024-04-16,17,12,13,1,25,1,497628.7,330,347.3,11134,20.6,109552,5.1,1400313.3,2795667,580000,0,121017,1
1860,2024-04-16,2024-04-17,22,27,9,4,2,3,186524.4,502,256.8,14495,17.8,131647,4.8,1578403.4,3143670,5e+05,0,146647,3
1861,2024-04-17,2024-04-18,18,29,33,8,34,4,128267.9,334,353.8,11408,20.7,113303,5,1433901.4,2882424,5e+05,0,125049,4
1862,2024-04-18,2024-04-19,28,19,34,33,15,1,514851.3,363,326.7,11012,21.5,114236,5.1,1452805,2892423,580000,0,125612,1
1863,2024-04-19,2024-04-20,23,32,6,4,29,2,296736.3,407,335.8,12771,21.4,130444,5,1655662.6,3334116,480000,0,143624,2
1864,2024-04-20,2024-04-21,14,33,28,8,17,1,480260.9,359,308.2,11055,20,106113,5.1,1353181,2698095,3e+05,0,117528,1
1865,2024-04-21,2024-04-22,4,9,24,11,26,0,0,263,1613.3,8564,18.6,80415,4.8,969580.3,1937439,430000,0,89242,0
1866,2024-04-22,2024-04-23,4,36,10,13,12,3,148196.6,301,340.2,10253,20,102319,4.9,1253413.1,2497695,5e+05,0,112876,3
1867,2024-04-23,2024-04-24,23,35,36,12,6,4,127117.2,351,333.7,11500,20.3,114566,4.9,1420420.9,2856567,480000,0,126421,4
1868,2024-04-24,2024-04-25,26,3,33,28,5,2,235546.4,307,353.4,10395,20.9,105479,5,1324237.1,2646588,5e+05,0,116183,2
1869,2024-04-25,2024-04-26,8,30,21,5,10,6,97036,448,299.4,13824,19.4,130863,5,1638847.8,3270876,6e+05,0,145141,6
1870,2024-04-26,2024-04-27,9,6,17,7,30,5,133765.8,562,274.1,16318,18.9,155625,4.8,1878283.4,3757467,5e+05,0,172510,5
1871,2024-04-27,2024-04-28,15,7,17,23,11,5,108233.1,522,238.8,14215,17.5,126411,4.8,1521354.4,3040257,3e+05,0,141153,5
1872,2024-04-28,2024-04-29,6,34,29,9,31,1,401570.9,309,299.3,9027,20.5,89279,5,1125503.1,2256015,5e+05,0,98616,1
1873,2024-04-29,2024-04-30,7,9,26,25,36,1,534174.1,369,333.4,11688,21.1,119787,5,1502750.5,3000978,6e+05,0,131845,1
1874,2024-04-30,2024-05-01,35,32,22,30,1,1,636475.1,419,349.9,13411,21.8,134825,5.3,1790015.5,3575703,480000,0,148656,1
1875,2024-05-01,2024-05-02,20,7,3,14,29,2,272594.7,461,272.4,12639,19.9,123277,4.9,1526339.2,3062862,6e+05,0,136379,2
1876,2024-05-02,2024-05-03,29,8,25,2,31,2,298023.8,412,333.3,12664,21.7,129806,5.1,1670186.6,3348582,0,750000,142884,2
1877,2024-05-03,2024-05-04,26,18,5,24,2,3,252858.8,543,321.8,17123,20.4,170750,5,2136373,4261665,580000,0,188419,3
1878,2024-05-04,2024-05-05,9,34,23,24,32,2,292329.8,408,330,12740,21.2,127419,5.1,1639224.5,3284604,3e+05,0,140569,2
1879,2024-05-05,2024-05-06,28,31,18,14,17,1,410536.4,301,314.2,8986,21,88481,5.2,1153917.8,2306385,550000,0,97769,1
1880,2024-05-06,2024-05-07,3,6,31,11,10,3,177600.8,410,299.3,12812,19.1,123534,4.8,1493187.8,2993271,6e+05,0,136759,3
1881,2024-05-07,2024-05-08,28,11,5,22,1,5,123624.1,507,280.8,14952,19.1,142320,4.9,1743437.3,3472587,550000,0,157784,5
1882,2024-05-08,2024-05-09,8,26,28,18,22,3,187426.7,486,266.5,13912,18.6,125385,5,1577487.3,3158877,580000,0,139786,3
1883,2024-05-09,2024-05-10,33,3,15,26,24,1,565647.4,401,324.9,12456,20.9,123498,5.1,1586102.5,3177795,650000,0,136356,1
1884,2024-05-10,2024-05-11,4,1,18,33,5,0,0,501,1578.4,16096,18.4,146884,4.9,1806676.4,3610812,520000,0,163481,0
1885,2024-05-11,2024-05-12,27,26,30,6,8,0,0,312,2044.2,10963,21.8,113173,5.1,1453966.1,2912247,3e+05,0,124448,0
1886,2024-05-12,2024-05-13,29,11,31,8,7,3,119275.3,302,272.9,8765,18.8,84248,4.8,1009414.1,2010258,480000,0,93318,3
1887,2024-05-13,2024-05-14,9,8,16,11,13,1,468401.9,370,291.6,11459,18.8,112129,4.7,1318729.4,2631471,550000,0,123959,1
1888,2024-05-14,2024-05-15,24,7,20,25,18,2,269658.5,347,358,12613,19.7,121878,4.9,1509221.3,3029871,5e+05,0,134840,2
1889,2024-05-15,2024-05-16,22,31,15,7,23,3,174023.8,369,325.9,11785,20.4,115903,5.1,1473847.8,2932986,5e+05,0,128060,3
1890,2024-05-16,2024-05-17,28,15,26,12,32,1,522648.9,398,302.5,11131,21.7,112168,5.2,1467860.2,2936229,6e+05,0,123698,1
1891,2024-05-17,2024-05-18,7,13,3,27,36,5,120768.9,623,223.2,14906,18.6,140296,4.8,1693570.5,3392385,5e+05,0,155830,5
1892,2024-05-18,2024-05-19,7,17,13,36,11,7,69066.3,462,241.1,12952,17.2,112262,4.8,1356484.3,2716089,3e+05,0,125683,7
1893,2024-05-19,2024-05-20,23,20,7,36,33,2,169713.6,278,281.2,7702,20.4,75539,5,952416.6,1906896,450000,0,83521,2
1894,2024-05-20,2024-05-21,36,9,35,31,16,3,148983.2,302,340.9,9974,20.6,97409,5.1,1252151.7,2510952,5e+05,0,107688,3
1895,2024-05-21,2024-05-22,3,1,17,34,35,5,106300.9,376,325.6,11768,20.8,118848,5,1492944.5,2985981,480000,0,130997,5
1896,2024-05-22,2024-05-23,35,33,18,30,4,3,156044.8,384,280.8,10928,19.8,102970,5.1,1317483,2629968,5e+05,0,114285,3
1897,2024-05-23,2024-05-24,23,32,19,13,31,2,252580.9,395,294.6,11822,19.6,112492,5,1415700,2837988,6e+05,0,124711,2
1898,2024-05-24,2024-05-25,36,22,20,29,17,3,219280.1,447,339,14740,20.6,146381,5.1,1859560.4,3695733,550000,0,161571,3
1899,2024-05-25,2024-05-26,3,13,34,35,9,3,181693.4,471,266.5,12660,19.8,122118,4.9,1519647.9,3062247,3e+05,0,135252,3
1900,2024-05-26,2024-05-27,2,22,18,4,9,4,97823.3,361,249.7,9837,18.4,91947,4.8,1103781.3,2198277,520000,0,102149,4
1901,2024-05-27,2024-05-28,22,2,1,3,5,6,87462.1,1540,78.5,14598,16.5,120538,4.9,1477165.8,2948160,650000,0,136682,6
1902,2024-05-28,2024-05-29,16,6,31,25,19,4,159180,512,286.4,14423,20.4,139659,5.1,1789846.9,3577080,5e+05,0,154598,4
1903,2024-05-29,2024-05-30,21,13,10,33,24,3,160667.3,379,292.9,10965,20.2,106200,5,1345504,2707875,6e+05,0,117547,3
1904,2024-05-30,2024-05-31,8,4,3,21,33,0,0,394,1680.8,12788,19.4,124483,4.9,1520289.1,3023790,0,750000,137665,0
1905,2024-05-31,2024-06-01,19,1,34,29,31,4,187500,526,325,16401,20.8,162085,5.1,2088724.3,4169115,550000,0,179016,4
1906,2024-06-01,2024-06-02,22,8,13,24,3,7,79317.1,455,281,12991,19.7,125853,4.9,1555677.1,3119211,3e+05,0,139306,7
1907,2024-06-02,2024-06-03,36,10,22,8,30,3,138993,312,307.9,9452,20.4,92487,5.1,1177548.3,2342580,550000,0,102254,3
1908,2024-06-03,2024-06-04,17,26,2,36,10,1,523641,336,358.9,11057,21.8,113599,5.1,1464628.9,2941803,580000,0,124993,1
1909,2024-06-04,2024-06-05,11,20,27,2,26,1,625513.2,448,321.6,14007,20.6,139368,5,1754974.2,3514119,550000,0,153824,1
1910,2024-06-05,2024-06-06,13,6,1,29,10,2,296001.3,484,281.8,13702,19.9,132872,5,1665423.6,3325857,580000,0,147060,2
1911,2024-06-06,2024-06-07,23,15,26,11,34,4,150509.1,483,287.1,13386,20.7,131617,5.1,1689042.6,3382227,0,750000,145490,4
1912,2024-06-07,2024-06-08,4,25,13,22,18,4,187500,598,271.8,16648,19.5,158157,5,2027957.4,3965160,550000,0,175407,4
1913,2024-06-08,2024-06-09,7,1,12,33,24,7,78349.2,446,283.3,12778,19.8,126535,4.9,1547822.1,3081147,3e+05,0,139766,7
1914,2024-06-09,2024-06-10,21,3,23,29,18,1,388086.4,269,332.3,8725,20.5,86021,5,1086442.6,2180262,480000,0,95016,1
1915,2024-06-10,2024-06-11,5,16,21,25,11,4,123474.3,387,294,11700,19.5,112010,4.9,1384674.2,2774703,580000,0,124101,4
1916,2024-06-11,2024-06-12,29,8,9,25,1,2,276532.9,403,316.1,12233,20.8,121634,5.1,1555233.9,3107112,550000,0,134272,2
1917,2024-06-12,2024-06-13,18,35,19,34,20,4,126481,389,299.5,10668,21.8,111319,5.1,1422718.8,2842269,580000,0,122380,4
1918,2024-06-13,2024-06-14,35,34,36,24,5,3,172520.6,394,302.6,12364,19.3,111419,5.2,1454790.2,2907651,550000,0,124180,3
1919,2024-06-14,2024-06-15,20,15,35,36,2,2,298928.1,449,306.7,13282,20.7,130212,5.1,1674583.1,3358743,5e+05,0,143945,2
1920,2024-06-15,2024-06-16,21,18,31,4,16,3,165931.8,407,281.7,11476,20,110237,5.1,1404176,2796603,3e+05,0,122123,3
1921,2024-06-16,2024-06-17,12,15,25,11,35,3,118673.7,252,325.5,8002,20.5,78065,5.1,1000219.6,2000118,350000,0,86322,3
1922,2024-06-17,2024-06-18,34,11,14,4,2,4,97999,280,322.4,9223,19.6,88616,4.9,1097257.2,2202225,5e+05,0,98123,4
1923,2024-06-18,2024-06-19,6,11,4,24,14,4,122362.6,449,251.1,12873,17.5,113083,4.9,1381578.5,2749722,480000,0,126409,4
1924,2024-06-19,2024-06-20,24,32,7,23,9,4,120042.6,393,281.4,11033,20.1,110603,4.8,1343418.3,2697585,480000,0,122033,4
1925,2024-06-20,2024-06-21,5,28,10,1,20,4,122460,412,273.9,12599,17.9,111426,4.9,1374196.3,2751912,580000,0,124441,4
1926,2024-06-21,2024-06-22,15,34,7,18,17,4,141182.4,474,274.4,13386,19.4,128552,4.9,1584388.4,3172638,450000,0,142416,4
1927,2024-06-22,2024-06-23,24,8,32,5,1,1,466803.2,342,314.4,10489,20.5,103614,5.1,1317783.9,2622489,3e+05,0,114446,1
1928,2024-06-23,2024-06-24,21,23,9,8,12,2,170449,254,309.2,8100,19.4,79981,4.7,952485.5,1915158,450000,0,88337,2
1929,2024-06-24,2024-06-25,9,11,15,21,27,2,229057.2,480,219.8,11178,18.9,105996,4.9,1294263,2573676,580000,0,117656,2
1930,2024-06-25,2024-06-26,30,27,7,23,10,1,604977.7,515,270.6,14220,19.6,137777,4.9,1698156,3398751,550000,0,152513,1
1931,2024-06-26,2024-06-27,8,19,13,23,4,6,94069,533,243.9,14105,18.4,130135,4.8,1578592.7,3170865,6e+05,0,144779,6
1932,2024-06-27,2024-06-28,2,13,3,12,34,1,598513.6,383,360,13148,21,135207,5,1688536.6,3362436,0,750000,148739,1
1933,2024-06-28,2024-06-29,14,15,25,4,23,5,150000,542,316.1,16317,21,164893,5,2088448.2,4179183,580000,0,181757,5
1934,2024-06-29,2024-06-30,33,36,11,10,21,2,297311.7,451,303.7,14010,19.6,136222,4.9,1673675.9,3340581,4e+05,0,150685,2
1935,2024-06-30,2024-07-01,2,11,32,13,1,1,440153.8,340,298.2,9787,20.7,98365,5,1235957.7,2472774,520000,0,108493,1
1936,2024-07-01,2024-07-02,18,31,32,16,25,2,275839.6,386,329.2,11952,21.2,116339,5.3,1548729.5,3099321,650000,0,128679,2
1937,2024-07-02,2024-07-03,30,1,22,16,24,4,170293.8,440,356.6,14149,22.2,146307,5.2,1912983.4,3826827,6e+05,0,160900,4
1938,2024-07-03,2024-07-04,17,31,13,11,34,1,624132.2,434,331.2,14159,20.3,139701,5,1753805.7,3506361,6e+05,0,154295,1
1939,2024-07-04,2024-07-05,36,34,1,9,13,0,0,422,1842.6,14131,20.6,141596,5,1776655.8,3550587,0,750000,156149,0
1940,2024-07-05,2024-07-06,32,24,10,8,27,0,0,536,1720.7,16675,20.7,164705,5.1,2107463.2,4202520,580000,0,181916,0
1941,2024-07-06,2024-07-07,10,11,30,34,16,3,192604.9,392,339.6,12469,21.3,127697,5,1615012.6,3246150,4e+05,0,140561,3
1942,2024-07-07,2024-07-08,30,12,16,15,14,1,413691.9,303,314.5,8950,21.3,90240,5.2,1168868.4,2324112,550000,0,99494,1
1943,2024-07-08,2024-07-09,6,12,34,32,16,3,169788,394,297.7,11298,20.8,111766,5.1,1431662.8,2861595,6e+05,0,123461,3
1944,2024-07-09,2024-07-10,15,17,28,31,3,11,54318.1,417,330.1,13319,20.7,131288,5.1,1680422.9,3356736,5e+05,0,145035,11
1945,2024-07-10,2024-07-11,21,26,19,12,14,3,184014.6,391,325.2,12647,20.1,122297,5,1544886.7,3101370,520000,0,135338,3
1946,2024-07-11,2024-07-12,28,13,15,25,4,2,275266,415,305.6,12344,20.5,122578,5,1543298,3092877,6e+05,0,135339,2
1947,2024-07-12,2024-07-13,30,20,35,9,15,3,210875.9,506,287.9,14506,20.1,138661,5.1,1777046.8,3554088,480000,0,153676,3
1948,2024-07-13,2024-07-14,6,7,30,14,17,3,167890,377,307.8,11542,20.1,113316,5,1418284.8,2829606,3e+05,0,125238,3
1949,2024-07-14,2024-07-15,34,16,32,10,25,4,86873.2,304,263.3,8102,19.8,74975,5.2,977825.6,1952208,450000,0,83385,4
1950,2024-07-15,2024-07-16,22,1,29,4,32,3,163401.7,335,337,10670,21.1,107343,5.1,1375686.4,2753961,550000,0,118351,3
1951,2024-07-16,2024-07-17,7,1,18,35,11,2,279799.2,484,266.3,13874,18.6,130173,4.8,1571374.4,3143811,5e+05,0,144533,2
1952,2024-07-17,2024-07-18,30,2,23,35,19,1,524630.4,334,361.9,11269,21.5,112993,5.2,1475352.1,2947362,5e+05,0,124597,1
1953,2024-07-18,2024-07-19,36,26,25,32,4,3,172614.3,370,322.3,11211,21.2,110305,5.2,1448353.1,2909229,6e+05,0,121889,3
1954,2024-07-19,2024-07-20,26,11,22,24,32,3,179476.1,386,321.3,12253,20.3,117910,5.1,1512527,3024879,480000,0,130552,3
1955,2024-07-20,2024-07-21,20,17,32,36,24,4,125371.5,410,281.8,11363,20.3,110319,5.1,1410319.8,2817336,350000,0,122096,4
