prov,head_sex,head_popgrp,head_age,hholdsz,mobphon_hh,wat_mun_source,lab_salary_hh,totalgrnt_hh,geotype,metro,quarter
Gauteng,Male,African/Black,27,2,2,Yes,4000,0,Urban,Metro,1
Gauteng,Male,African/Black,31,1,1,Yes,5000,0,Urban,Metro,1
Gauteng,Male,African/Black,43,1,1,Yes,5400,0,Urban,Metro,1
Gauteng,Male,African/Black,30,2,2,Yes,11458,0,Urban,Metro,1
Gauteng,Male,African/Black,33,4,2,Yes,12600,960,Urban,Metro,1
Gauteng,Male,African/Black,30,2,2,Yes,9000,0,Urban,Metro,1
Gauteng,Male,African/Black,48,2,1,Yes,2000,0,Urban,Metro,1
Gauteng,Female,African/Black,38,5,3,Yes,4508,830,Urban,Metro,1
Gauteng,Male,African/Black,28,1,1,Yes,5000,0,Urban,Metro,1
Gauteng,Male,African/Black,36,1,1,Yes,5257,0,Urban,Metro,1
Gauteng,Male,African/Black,37,5,2,Yes,3929,960,Urban,Metro,4
Gauteng,Female,African/Black,32,7,3,Yes,0,2030,Urban,Metro,4
Gauteng,Female,African/Black,42,4,2,Yes,0,1440,Urban,Metro,4
Gauteng,Male,African/Black,37,2,2,Yes,18950,0,Urban,Metro,4
Gauteng,Male,African/Black,29,1,1,Yes,6958,0,Urban,Metro,4
Gauteng,Male,African/Black,32,1,1,Yes,1200,0,Urban,Metro,4
Gauteng,Female,African/Black,23,1,1,Yes,5257,0,Urban,Metro,4
Gauteng,Female,African/Black,46,3,3,Yes,4500,480,Urban,Metro,4
Gauteng,Male,African/Black,53,1,1,Yes,9475,0,Urban,Metro,4
Gauteng,Female,African/Black,40,2,2,Yes,13352,0,Urban,Metro,4
Gauteng,Male,African/Black,37,5,2,Yes,6497,0,Urban,Metro,4
Gauteng,Male,African/Black,20,3,2,Yes,0,0,Urban,Metro,4
Gauteng,Male,African/Black,41,5,2,Yes,6958,0,Urban,Metro,4
Gauteng,Male,African/Black,27,2,2,Yes,10929,0,Urban,Metro,4
Gauteng,Male,African/Black,38,4,3,Yes,38000,0,Urban,Metro,4
Gauteng,Male,African/Black,44,5,3,Yes,66427,0,Urban,Metro,4
Gauteng,Male,African/Black,36,5,3,No,5000,0,Urban,Metro,4
Gauteng,Male,African/Black,36,1,1,Yes,3000,0,Urban,Metro,4
Gauteng,Female,African/Black,36,1,1,Yes,3500,0,Urban,Metro,4
Gauteng,Female,African/Black,39,2,1,Yes,21583,0,Urban,Metro,4
Gauteng,Male,White,48,4,4,Yes,55010,0,Urban,Metro,2
Gauteng,Male,White,66,6,4,Yes,21583,1990,Urban,Metro,2
Gauteng,Male,Coloured,36,3,2,Yes,43166,0,Urban,Metro,2
Gauteng,Female,Coloured,59,3,3,Yes,21583,0,Urban,Metro,2
Gauteng,Male,White,52,2,2,Yes,,0,Urban,Metro,4
Gauteng,Male,White,57,3,3,Yes,2000,0,Urban,Metro,4
Gauteng,Male,White,28,2,2,Yes,90000,0,Urban,Metro,1
Gauteng,Male,Indian/Asian,54,4,4,Yes,191304,0,Urban,Metro,1
Gauteng,Male,White,40,3,2,Yes,81000,0,Urban,Metro,1
Gauteng,Female,White,84,1,1,Yes,0,0,Urban,Metro,2
Gauteng,Male,African/Black,40,5,2,Yes,102441,0,Urban,Metro,2
Gauteng,Male,White,63,1,1,Yes,44287,0,Urban,Metro,2
Gauteng,Female,African/Black,47,1,1,Yes,7500,0,Urban,Metro,2
Gauteng,Male,White,68,1,1,Yes,77319,0,Urban,Metro,2
Gauteng,Male,White,66,3,3,Yes,63427,0,Urban,Metro,2
Gauteng,Male,White,21,1,1,Yes,20000,0,Urban,Metro,2
Gauteng,Male,White,37,4,2,Yes,58154,0,Urban,Metro,2
Gauteng,Male,White,53,5,3,Yes,79737,0,Urban,Metro,1
Gauteng,Female,African/Black,33,5,2,Yes,34935,0,Urban,Metro,4
Gauteng,Male,African/Black,43,3,2,Yes,18950,0,Urban,Metro,4
Gauteng,Female,African/Black,41,4,4,Yes,51245,0,Urban,Metro,4
Gauteng,Male,African/Black,31,2,2,Yes,16433,0,Urban,Metro,4
Gauteng,Male,Coloured,48,4,4,Yes,66000,0,Urban,Metro,1
Gauteng,Male,White,59,3,3,Yes,28500,0,Urban,Metro,1
Gauteng,Male,African/Black,56,4,4,Yes,57000,0,Urban,Metro,1
Gauteng,Male,African/Black,38,1,1,Yes,80000,0,Urban,Metro,1
Gauteng,Male,White,34,4,3,Yes,7000,0,Urban,Metro,1
Gauteng,Male,African/Black,33,5,4,No,23500,0,Urban,Metro,2
Gauteng,Male,White,56,4,3,Yes,18000,0,Urban,Metro,2
Gauteng,Female,African/Black,48,2,1,Yes,20000,0,Urban,Metro,2
Gauteng,Female,African/Black,41,6,4,Yes,80000,960,Urban,Metro,2
Gauteng,Male,White,26,2,2,Yes,20500,0,Urban,Metro,2
Gauteng,Female,African/Black,44,1,1,Yes,19000,0,Urban,Metro,2
Gauteng,Female,African/Black,30,1,1,Yes,3300,0,Urban,Metro,2
Gauteng,Female,African/Black,39,5,4,Yes,36927,0,Urban,Metro,2
Gauteng,Female,White,68,2,2,Yes,9500,1990,Urban,Metro,2
Gauteng,Male,White,32,2,2,Yes,25000,0,Urban,Metro,2
Gauteng,Female,African/Black,52,2,2,Yes,33000,0,Urban,Metro,3
Gauteng,Female,African/Black,38,2,2,Yes,29000,0,Urban,Metro,3
Gauteng,Male,African/Black,57,3,3,Yes,3800,480,Urban,Metro,3
Gauteng,Male,White,44,5,4,Yes,88000,0,Urban,Metro,4
Gauteng,Male,White,65,2,2,Yes,42000,0,Urban,Metro,4
Gauteng,Male,White,66,3,3,Yes,41583,0,Urban,Metro,4
Gauteng,Male,African/Black,45,7,6,Yes,110000,0,Urban,Metro,2
Gauteng,Male,White,53,3,3,Yes,77714,0,Urban,Metro,3
Gauteng,Female,African/Black,43,1,1,Yes,6958,0,Urban,Metro,3
Gauteng,Male,African/Black,58,1,1,Yes,30000,0,Urban,Metro,3
Gauteng,Male,African/Black,40,2,2,Yes,12000,0,Urban,Metro,3
Gauteng,Female,African/Black,40,4,2,Yes,26840,0,Urban,Metro,1
Gauteng,Female,African/Black,39,2,2,Yes,26,0,Urban,Metro,1
Gauteng,Male,African/Black,37,3,2,Yes,43166,0,Urban,Metro,1
Gauteng,Male,White,77,2,2,Yes,30000,0,Urban,Metro,4
Gauteng,Male,White,69,5,3,Yes,3000,2010,Urban,Metro,4
Gauteng,Male,African/Black,38,1,1,Yes,6000,0,Urban,Metro,4
Gauteng,Male,African/Black,29,1,1,Yes,2997,350,Urban,Metro,4
Gauteng,Male,African/Black,32,3,3,Yes,9186,0,Urban,Metro,4
Gauteng,Male,African/Black,31,3,2,Yes,3929,480,Urban,Metro,4
Gauteng,Male,African/Black,43,2,2,Yes,5257,0,Urban,Metro,4
Gauteng,Female,African/Black,38,1,1,Yes,0,350,Urban,Metro,4
Gauteng,Male,African/Black,54,2,2,Yes,1500,0,Urban,Metro,3
Gauteng,Male,African/Black,51,5,3,Yes,0,0,Urban,Metro,3
Gauteng,Male,African/Black,31,2,2,Yes,6857,0,Urban,Metro,3
Gauteng,Male,African/Black,28,2,2,Yes,3929,350,Urban,Metro,3
Gauteng,Male,African/Black,38,2,2,Yes,9186,0,Urban,Metro,3
Gauteng,Male,African/Black,34,3,2,Yes,0,0,Urban,Metro,3
Gauteng,Male,African/Black,45,1,1,Yes,2000,0,Urban,Metro,3
Gauteng,Female,African/Black,64,4,3,Yes,0,3430,Urban,Metro,3
Gauteng,Female,African/Black,33,7,3,Yes,0,1920,Urban,Metro,3
Gauteng,Male,African/Black,26,5,5,Yes,8522,0,Urban,Metro,4
Gauteng,Male,African/Black,53,2,2,Yes,4000,0,Urban,Metro,4
Gauteng,Male,African/Black,44,2,2,Yes,10200,0,Urban,Metro,4
Gauteng,Female,African/Black,50,6,5,Yes,0,1310,Urban,Metro,4
Gauteng,Male,African/Black,52,1,1,Yes,5000,0,Urban,Metro,4
Gauteng,Male,African/Black,47,4,2,Yes,10058,480,Urban,Metro,4
Gauteng,Male,African/Black,59,1,1,Yes,8000,0,Urban,Metro,4
Gauteng,Female,African/Black,62,10,7,Yes,16452,3430,Urban,Metro,4
Gauteng,Male,African/Black,50,3,3,Yes,6926,480,Urban,Metro,4
Gauteng,Male,African/Black,48,4,4,Yes,16433,480,Urban,Metro,4
Gauteng,Male,African/Black,35,2,2,Yes,3929,350,Urban,Metro,4
Gauteng,Male,African/Black,34,1,1,Yes,0,0,Urban,Metro,4
Gauteng,Male,African/Black,28,2,2,Yes,7858,0,Urban,Metro,4
Gauteng,Female,African/Black,63,5,3,Yes,28509,0,Urban,Metro,4
Gauteng,Male,African/Black,53,2,2,Yes,17281,0,Urban,Metro,4
Gauteng,Male,African/Black,32,1,1,Yes,0,0,Urban,Metro,4
Gauteng,Male,African/Black,73,6,5,Yes,3929,5180,Urban,Metro,4
Gauteng,Male,African/Black,63,3,3,Yes,10887,0,Urban,Metro,4
Gauteng,Female,African/Black,58,3,3,Yes,7117,0,Urban,Metro,4
Gauteng,Male,African/Black,42,4,4,Yes,5937,0,Urban,Metro,4
Gauteng,Female,African/Black,60,11,4,Yes,7858,6880,Urban,Metro,4
Gauteng,Male,African/Black,68,4,3,Yes,12215,2470,Urban,Metro,1
Gauteng,Male,African/Black,43,1,1,Yes,0,0,Urban,Metro,1
Gauteng,Male,African/Black,43,4,2,Yes,3929,0,Urban,Metro,1
Gauteng,Male,African/Black,30,1,1,Yes,2800,350,Urban,Metro,1
Gauteng,Male,African/Black,33,5,2,Yes,3929,0,Urban,Metro,1
Gauteng,Male,African/Black,43,1,1,Yes,10000,0,Urban,Metro,1
Gauteng,Female,African/Black,58,2,2,Yes,6000,0,Urban,Metro,1
Gauteng,Male,African/Black,29,4,3,Yes,10514,480,Urban,Metro,1
Gauteng,Male,African/Black,41,1,1,Yes,2400,0,Urban,Metro,1
Gauteng,Male,African/Black,58,9,7,Yes,22137,960,Urban,Metro,3
Gauteng,Male,African/Black,24,1,1,Yes,7000,0,Urban,Metro,3
Gauteng,Male,African/Black,46,3,3,Yes,2700,480,Urban,Metro,3
Gauteng,Male,African/Black,31,1,1,Yes,2997,0,Urban,Metro,3
Gauteng,Male,African/Black,47,5,3,Yes,12215,960,Urban,Metro,3
Gauteng,Male,African/Black,31,3,2,Yes,0,960,Urban,Metro,3
Gauteng,Female,African/Black,38,5,3,Yes,2120,960,Urban,Metro,3
Gauteng,Male,African/Black,23,1,1,Yes,5000,0,Urban,Metro,3
Gauteng,Female,African/Black,55,5,3,Yes,14000,480,Urban,Metro,3
Gauteng,Male,African/Black,25,1,1,Yes,5500,0,Urban,Metro,3
Gauteng,Female,African/Black,67,4,3,Yes,3929,2950,Urban,Metro,3
Gauteng,Female,African/Black,64,3,3,Yes,0,3980,Urban,Metro,3
Gauteng,Male,African/Black,48,1,1,Yes,5000,0,Urban,Metro,3
Gauteng,Male,African/Black,30,1,1,Yes,6958,0,Urban,Metro,3
Gauteng,Female,African/Black,68,6,5,Yes,10887,2470,Urban,Metro,3
Gauteng,Male,African/Black,40,3,2,Yes,4000,0,Urban,Metro,3
Gauteng,Male,African/Black,44,1,1,Yes,7000,0,Urban,Metro,1
Gauteng,Male,African/Black,55,2,2,Yes,10929,0,Urban,Metro,1
Gauteng,Male,African/Black,38,2,2,Yes,5257,0,Urban,Metro,1
Gauteng,Male,African/Black,42,1,1,Yes,5257,0,Urban,Metro,1
Gauteng,Male,African/Black,44,1,1,Yes,5257,0,Urban,Metro,1
Gauteng,Female,African/Black,33,2,1,Yes,5000,480,Urban,Metro,1
Gauteng,Female,White,50,1,1,Yes,44287,0,Urban,Metro,1
Gauteng,Female,Indian/Asian,37,1,1,Yes,44287,0,Urban,Metro,1
Gauteng,Female,Indian/Asian,28,1,1,Yes,33427,0,Urban,Metro,1
Gauteng,Female,African/Black,51,2,1,Yes,77319,0,Urban,Metro,1
Gauteng,Male,African/Black,36,3,2,Yes,77714,0,Urban,Metro,1
Gauteng,Male,African/Black,42,1,1,Yes,3929,0,Urban,Metro,1
Gauteng,Male,African/Black,63,1,1,Yes,8000,0,Urban,Metro,1
Gauteng,Female,African/Black,57,5,1,Yes,0,1530,Urban,Metro,1
Gauteng,Male,African/Black,61,1,1,Yes,6958,0,Urban,Metro,1
Gauteng,Female,African/Black,71,4,3,Yes,5257,2470,Urban,Metro,1
Gauteng,Male,African/Black,53,5,4,Yes,19943,480,Urban,Metro,1
Gauteng,Male,African/Black,60,3,3,Yes,13916,0,Urban,Metro,1
Gauteng,Male,African/Black,60,2,2,Yes,2997,1990,Urban,Metro,1
Gauteng,Male,African/Black,41,2,2,Yes,5257,0,Urban,Metro,1
Gauteng,Male,African/Black,46,1,1,Yes,3929,0,Urban,Metro,1
Gauteng,Female,African/Black,39,4,3,Yes,7000,0,Urban,Metro,1
Gauteng,Male,African/Black,44,5,4,Yes,5257,0,Urban,Metro,4
Gauteng,Male,African/Black,45,4,3,No,22827,0,Urban,Metro,4
Gauteng,Male,African/Black,46,1,1,Yes,2008,0,Urban,Metro,4
Gauteng,Male,African/Black,38,1,1,Yes,0,350,Urban,Metro,4
Gauteng,Female,African/Black,46,4,3,Yes,9475,480,Urban,Metro,4
Gauteng,Male,African/Black,44,4,2,Yes,5997,0,Urban,Metro,4
Gauteng,Female,African/Black,58,9,2,Yes,0,3430,Urban,Metro,4
Gauteng,Male,African/Black,54,1,1,Yes,0,350,Urban,Metro,4
Gauteng,Female,African/Black,46,5,3,Yes,3929,1310,Urban,Metro,4
Gauteng,Female,African/Black,60,8,4,Yes,5000,2950,Urban,Metro,4
Gauteng,Male,African/Black,24,1,1,Yes,3929,0,Urban,Metro,4
Gauteng,Male,African/Black,26,1,1,Yes,24000,0,Urban,Metro,4
Gauteng,Male,African/Black,39,2,2,No,6958,350,Urban,Metro,4
Gauteng,Female,African/Black,28,1,1,Yes,6958,0,Urban,Metro,4
Gauteng,Male,African/Black,40,2,2,Yes,1249,700,Urban,Metro,4
Gauteng,Male,African/Black,32,2,2,Yes,3929,350,Urban,Metro,3
Gauteng,Female,African/Black,74,8,3,Yes,5257,4390,Urban,Metro,3
Gauteng,Female,African/Black,73,5,4,Yes,34935,2470,Urban,Metro,3
Gauteng,Male,African/Black,46,2,2,Yes,13352,0,Urban,Metro,3
Gauteng,Male,African/Black,33,5,3,Yes,20000,1440,Urban,Metro,3
Gauteng,Male,African/Black,47,4,3,Yes,9475,960,Urban,Metro,3
Gauteng,Male,African/Black,41,2,2,Yes,5257,0,Urban,Metro,3
Gauteng,Male,African/Black,56,3,2,Yes,3929,480,Urban,Metro,3
Gauteng,Male,African/Black,33,1,1,Yes,24000,0,Urban,Metro,3
Gauteng,Male,African/Black,37,1,1,Yes,9475,0,Urban,Metro,2
Gauteng,Male,African/Black,32,1,1,Yes,13352,0,Urban,Metro,2
Gauteng,Female,African/Black,25,2,1,Yes,1249,0,Urban,Metro,2
Gauteng,Female,African/Black,72,7,3,Yes,2400,4260,Urban,Metro,2
Gauteng,Female,African/Black,66,5,5,Yes,27000,4000,Urban,Metro,2
Gauteng,Male,African/Black,38,3,2,Yes,9475,480,Urban,Metro,2
Gauteng,Male,African/Black,50,2,2,Yes,2008,0,Urban,Metro,2
Gauteng,Male,African/Black,33,1,1,Yes,6958,0,Urban,Metro,2
Gauteng,Female,African/Black,27,1,1,Yes,6958,0,Urban,Metro,2
Gauteng,Male,African/Black,67,5,4,Yes,2500,3430,Urban,Metro,4
Gauteng,Male,African/Black,34,1,1,Yes,13352,0,Urban,Metro,4
Gauteng,Male,African/Black,39,2,2,Yes,5257,350,Urban,Metro,4
Gauteng,Female,African/Black,30,1,1,No,6958,0,Urban,Metro,4
Gauteng,Female,African/Black,41,6,4,Yes,5000,3230,Urban,Metro,4
Gauteng,Female,African/Black,36,1,1,Yes,13352,0,Urban,Metro,4
Gauteng,Male,African/Black,39,2,2,Yes,5993,0,Urban,Metro,4
Gauteng,Male,African/Black,32,3,1,No,5500,0,Urban,Metro,4
Gauteng,Male,African/Black,35,1,1,No,5257,0,Urban,Metro,4
Gauteng,Male,African/Black,32,2,2,Yes,31257,0,Urban,Metro,4
Gauteng,Male,African/Black,42,1,1,No,4000,0,Urban,Metro,2
Gauteng,Male,Coloured,75,4,4,Yes,0,5990,Urban,Metro,2
Gauteng,Male,African/Black,32,1,1,Yes,13352,0,Urban,Metro,2
Gauteng,Female,African/Black,35,1,1,Yes,6958,0,Urban,Metro,2
Gauteng,Female,African/Black,69,5,5,No,17197,1990,Urban,Metro,2
Gauteng,Female,African/Black,47,6,5,Yes,35475,1920,Urban,Metro,2
Gauteng,Male,African/Black,39,3,2,Yes,5000,480,Urban,Metro,2
Gauteng,Male,African/Black,29,2,2,Yes,11100,0,Urban,Metro,2
Gauteng,Male,African/Black,28,2,2,Yes,5236,0,Urban,Metro,2
Gauteng,Male,African/Black,45,3,2,Yes,6000,480,Urban,Metro,2
Gauteng,Male,African/Black,28,1,1,Yes,9475,0,Urban,Metro,2
Gauteng,Male,African/Black,37,2,2,Yes,15500,0,Urban,Metro,2
Gauteng,Male,African/Black,28,3,2,No,24000,480,Urban,Metro,2
Gauteng,Female,African/Black,28,1,1,Yes,26000,0,Urban,Metro,2
Gauteng,Male,African/Black,37,2,2,Yes,6958,0,Urban,Metro,4
Gauteng,Male,African/Black,38,4,2,Yes,18609,0,Urban,Metro,4
Gauteng,Female,African/Black,51,4,4,Yes,22827,0,Urban,Metro,4
Gauteng,Female,African/Black,30,2,2,Yes,6958,0,Urban,Metro,4
Gauteng,Female,African/Black,55,5,4,Yes,16433,0,Urban,Metro,4
Gauteng,Male,African/Black,53,3,3,Yes,31058,0,Urban,Metro,4
Gauteng,Male,African/Black,26,5,3,Yes,0,0,Urban,Metro,4
Gauteng,Female,African/Black,43,1,1,Yes,6958,0,Urban,Metro,4
Gauteng,Female,African/Black,63,2,2,Yes,5500,1990,Urban,Metro,3
Gauteng,Male,African/Black,26,3,2,Yes,6958,480,Urban,Metro,3
Gauteng,Male,African/Black,32,2,2,Yes,5257,0,Urban,Metro,3
Gauteng,Male,African/Black,23,2,2,Yes,3929,0,Urban,Metro,3
Gauteng,Male,African/Black,25,2,2,Yes,3500,0,Urban,Metro,3
Gauteng,Female,African/Black,40,3,1,Yes,0,2470,Urban,Metro,3
Gauteng,Male,African/Black,29,4,1,Yes,3929,0,Urban,Metro,3
Gauteng,Female,African/Black,29,1,1,Yes,0,350,Urban,Metro,3
Gauteng,Female,African/Black,27,1,1,Yes,5257,0,Urban,Metro,3
Gauteng,Female,African/Black,48,1,1,Yes,3929,0,Urban,Metro,3
Gauteng,Male,African/Black,46,1,1,Yes,0,0,Urban,Metro,3
Gauteng,Female,African/Black,34,1,1,No,3300,0,Urban,Metro,2
Gauteng,Male,African/Black,33,1,1,Yes,0,350,Urban,Metro,2
Gauteng,Female,African/Black,44,2,2,No,6000,0,Urban,Metro,2
Gauteng,Male,African/Black,35,1,1,Yes,10000,0,Urban,Metro,2
Gauteng,Female,African/Black,29,2,1,Yes,0,720,Urban,Metro,2
Gauteng,Male,White,50,5,5,Yes,46958,0,Urban,Metro,3
Gauteng,Male,Indian/Asian,54,4,4,Yes,28929,0,Urban,Metro,3
Gauteng,Male,African/Black,54,4,4,Yes,78287,0,Urban,Metro,3
Gauteng,Male,African/Black,47,5,2,Yes,6808,960,Urban,Metro,1
Gauteng,Male,African/Black,43,4,3,Yes,0,0,Urban,Metro,1
Gauteng,Male,African/Black,37,1,1,Yes,2008,0,Urban,Metro,1
Gauteng,Female,African/Black,35,4,2,Yes,0,1440,Urban,Metro,1
Gauteng,Male,African/Black,28,1,1,Yes,736,0,Urban,Metro,1
Gauteng,Male,African/Black,32,1,1,No,3929,0,Urban,Metro,1
Gauteng,Female,African/Black,39,2,2,Yes,4000,0,Urban,Metro,1
Gauteng,Male,African/Black,38,3,2,Yes,1500,0,Urban,Metro,1
Gauteng,Male,African/Black,45,1,1,Yes,3929,0,Urban,Metro,1
Gauteng,Male,African/Black,57,3,3,Yes,4000,0,Urban,Metro,4
Gauteng,Male,African/Black,36,1,1,Yes,1800,0,Urban,Metro,4
Gauteng,Female,African/Black,24,2,1,Yes,3929,720,Urban,Metro,4
Gauteng,Female,African/Black,33,3,2,Yes,3800,960,Urban,Metro,4
Gauteng,Female,African/Black,28,2,1,Yes,0,480,Urban,Metro,4
Gauteng,Female,African/Black,56,3,3,Yes,6100,480,Urban,Metro,4
Gauteng,Female,African/Black,67,4,2,Yes,0,2470,Urban,Metro,4
Gauteng,Female,African/Black,37,3,2,No,9757,480,Urban,Metro,4
Gauteng,Male,Coloured,38,4,2,Yes,36000,0,Urban,Metro,3
Gauteng,Female,African/Black,63,1,1,Yes,8000,0,Urban,Metro,3
Gauteng,Female,African/Black,29,5,2,Yes,5000,0,Urban,Metro,3
Gauteng,Male,African/Black,39,1,1,Yes,4000,0,Urban,Metro,3
Gauteng,Male,African/Black,31,3,2,Yes,70000,0,Urban,Metro,3
Gauteng,Female,African/Black,48,2,2,Yes,12800,0,Urban,Metro,3
Gauteng,Female,African/Black,73,1,1,Yes,0,1990,Urban,Metro,3
Gauteng,Male,White,64,2,2,Yes,13500,0,Urban,Metro,3
Gauteng,Female,African/Black,32,1,1,Yes,0,0,Urban,Metro,3
Gauteng,Male,African/Black,45,1,1,Yes,3000,0,Urban,Metro,3
Gauteng,Female,African/Black,41,2,2,Yes,4000,0,Urban,Metro,3
Gauteng,Male,African/Black,20,1,1,Yes,0,0,Urban,Metro,3
Gauteng,Female,African/Black,45,1,1,No,6958,0,Urban,Metro,3
Gauteng,Female,African/Black,42,5,3,Yes,5000,960,Urban,Metro,3
Gauteng,Male,African/Black,59,1,1,No,3929,0,Urban,Metro,2
Gauteng,Male,African/Black,40,1,0,Yes,2008,0,Urban,Metro,2
Gauteng,Female,African/Black,50,4,3,Yes,5937,960,Urban,Metro,2
Gauteng,Male,African/Black,25,3,2,Yes,3929,0,Urban,Metro,2
Gauteng,Female,African/Black,64,7,2,Yes,0,0,Urban,Metro,2
Gauteng,Female,African/Black,35,2,2,Yes,8254,0,Urban,Metro,2
Gauteng,Male,African/Black,33,2,2,Yes,1985,0,Urban,Metro,2
Gauteng,Male,African/Black,34,2,2,Yes,5257,0,Urban,Metro,2
Gauteng,Female,African/Black,27,3,2,Yes,5500,0,Urban,Metro,2
Gauteng,Male,African/Black,45,2,2,Yes,2008,0,Urban,Metro,2
Gauteng,Male,African/Black,40,1,1,Yes,1249,0,Urban,Metro,2
Gauteng,Male,African/Black,56,1,1,Yes,5257,0,Urban,Metro,2
Gauteng,Male,African/Black,26,1,1,Yes,9000,0,Urban,Metro,1
Gauteng,Male,African/Black,33,1,1,Yes,5000,0,Urban,Metro,4
Gauteng,Female,African/Black,47,3,3,Yes,45000,0,Urban,Metro,1
Gauteng,Male,African/Black,47,4,4,Yes,65870,0,Urban,Metro,1
Gauteng,Male,Coloured,42,4,4,Yes,4500,0,Urban,Metro,1
Gauteng,Male,African/Black,40,2,2,Yes,5257,0,Urban,Metro,2
Gauteng,Female,African/Black,40,1,0,Yes,5257,0,Urban,Metro,2
Gauteng,Male,African/Black,23,1,1,Yes,2500,0,Urban,Metro,2
Gauteng,Male,African/Black,29,2,2,Yes,5000,0,Urban,Metro,2
Gauteng,Female,African/Black,33,4,3,Yes,7500,480,Urban,Metro,2
Gauteng,Male,African/Black,34,4,3,Yes,12215,960,Urban,Metro,2
Gauteng,Female,African/Black,59,5,4,Yes,3500,0,Urban,Metro,2
Gauteng,Male,African/Black,30,1,1,Yes,0,0,Urban,Metro,2
Gauteng,Male,African/Black,25,1,1,Yes,3500,0,Urban,Metro,2
Gauteng,Male,African/Black,30,2,2,Yes,3500,0,Urban,Metro,2
Gauteng,Male,African/Black,23,1,1,Yes,2400,0,Urban,Metro,2
Gauteng,Female,African/Black,43,1,1,Yes,0,350,Urban,Metro,2
Gauteng,Female,African/Black,33,4,1,Yes,5000,1440,Urban,Metro,2
Gauteng,Female,African/Black,36,2,2,Yes,113,0,Urban,Metro,2
Gauteng,Male,African/Black,74,9,7,Yes,6000,4810,Urban,Metro,2
Gauteng,Male,African/Black,45,3,2,Yes,6958,480,Urban,Metro,4
Gauteng,Female,African/Black,64,1,1,Yes,5257,1990,Urban,Metro,4
Gauteng,Male,African/Black,51,7,2,Yes,6958,0,Urban,Metro,4
Gauteng,Female,African/Black,39,1,1,Yes,3929,0,Urban,Metro,4
Gauteng,Male,African/Black,37,2,2,Yes,0,350,Urban,Metro,4
Gauteng,Male,African/Black,47,4,1,Yes,9475,1310,Urban,Metro,4
Gauteng,Male,African/Black,22,1,1,Yes,2008,0,Urban,Metro,4
Gauteng,Male,African/Black,45,5,3,Yes,6958,480,Urban,Metro,4
Gauteng,Male,African/Black,48,3,2,No,6958,0,Urban,Metro,4
Gauteng,Male,African/Black,39,2,2,Yes,8000,0,Urban,Metro,2
Gauteng,Male,African/Black,32,1,1,Yes,2997,0,Urban,Metro,2
Gauteng,Male,African/Black,56,6,4,Yes,7000,0,Urban,Metro,2
Gauteng,Female,African/Black,38,6,3,Yes,13352,480,Urban,Metro,2
Gauteng,Male,African/Black,49,4,3,Yes,0,0,Urban,Metro,2
Gauteng,Male,African/Black,41,4,2,Yes,10514,0,Urban,Metro,2
Gauteng,Male,African/Black,28,1,1,Yes,10000,0,Urban,Metro,2
Gauteng,Male,African/Black,54,1,1,Yes,5000,0,Urban,Metro,2
Gauteng,Female,African/Black,31,1,1,Yes,2997,0,Urban,Metro,2
Gauteng,Male,African/Black,43,7,3,Yes,7071,2270,Urban,Metro,1
Gauteng,Male,African/Black,28,1,1,Yes,0,0,Urban,Metro,1
Gauteng,Male,African/Black,34,1,1,Yes,0,0,Urban,Metro,1
Gauteng,Female,African/Black,52,9,5,Yes,2997,2400,Urban,Metro,1
Gauteng,Male,African/Black,26,1,1,Yes,2008,0,Urban,Metro,1
Gauteng,Female,African/Black,29,6,4,Yes,736,1310,Urban,Metro,1
Gauteng,Male,African/Black,32,1,0,Yes,1249,0,Urban,Metro,1
Gauteng,Male,African/Black,53,1,0,Yes,6958,0,Urban,Metro,1
Gauteng,Female,African/Black,34,4,1,Yes,1249,1440,Urban,Metro,1
Gauteng,Male,African/Black,27,1,1,Yes,6000,0,Urban,Metro,2
Gauteng,Male,African/Black,63,9,7,Yes,10000,3910,Urban,Metro,2
Gauteng,Female,African/Black,48,2,2,No,113,1990,Urban,Metro,2
Gauteng,Male,African/Black,37,2,2,Yes,11000,0,Urban,Metro,2
Gauteng,Male,African/Black,59,4,4,Yes,5500,0,Urban,Metro,2
Gauteng,Female,African/Black,62,2,1,Yes,0,1990,Urban,Metro,2
Gauteng,Male,African/Black,37,3,2,Yes,1000,0,Urban,Metro,2
Gauteng,Male,African/Black,44,4,3,Yes,6958,1310,Urban,Metro,4
Gauteng,Male,African/Black,35,1,1,Yes,6958,0,Urban,Metro,4
Gauteng,Male,African/Black,37,1,1,Yes,6000,0,Urban,Metro,4
Gauteng,Male,African/Black,49,1,1,Yes,2997,0,Urban,Metro,4
Gauteng,Male,African/Black,48,1,1,Yes,0,0,Urban,Metro,4
Gauteng,Male,African/Black,82,1,1,Yes,0,2010,Urban,Metro,3
Gauteng,Male,African/Black,35,4,2,Yes,900,960,Urban,Metro,3
Gauteng,Male,African/Black,25,4,1,Yes,14000,0,Urban,Metro,3
Gauteng,Male,African/Black,41,1,1,Yes,3000,0,Urban,Metro,3
Gauteng,Male,African/Black,49,4,4,Yes,9200,0,Urban,Metro,3
Gauteng,Male,African/Black,35,2,2,Yes,60000,0,Urban,Metro,4
Gauteng,Male,African/Black,27,2,2,Yes,5257,0,Urban,Metro,4
